achoimre	noun	leagan gearr.	cuntas giorraithe agus gan tugtha ach na príomhphointí	broader
dumhach	noun	staic gainimh. Feictear iad cois trá nó i bhfásaigh.	méile, talamh gainimh cois trá	exact
milseán	noun	cineal bia, bíonn siad beag agus milis de ghnáth.	rud milis	narrower
sloinne	noun	ainm clainne.	ainm deireanach duine, ainm sinsearach	exact
cóip	noun	macasamhail.	rud atá déanta i gcosúlacht ruda eile, macasamhail	exact
minicíocht	noun	An ráta ag a dtarlaíonn próiséis peiriadach.	chomh minic is a tharlaíonn rud, minice	exact
crosfhocal	noun	cluiche focail ina ndéantar iarracht greille a líonadh leis na focail cuí ó nodanna atá tugtha.	tomhas fí focal le leideanna chun teacht ar fhocail a luífeadh isteach i spásanna i gcearnóg	exact
dorchla	noun	pasáiste i bhfoirgneamh.	pasáiste a bhfuil seomraí ag oscailt ar a thaobh	broader
geallghlacadóir	noun	duine a ghlacann le geallanna mar ghairm.	duine a ghlacann geallta ar rásaí capall nó ar chomórtais eile mar shlí bheatha	exact
eagraíocht	noun	structúr foirmeálta ina n-eagraigh daoine iad féin chun aidhm comónta a bhaint amach.	comaoin daoine ar aon aidhm le chéile	exact
eitleán	noun	feithicil le eití dobhogtha a gluaiseann san aer.	árthach sciathánach atá níos troime ná an t-aer ach ar féidir léi eitilt	related
tráta	noun	glasra dearg a fhásann ar an bplanda Solanum lycopersicum.	toradh cruinn súmhar dearg a úsáidtear i sailéid etc.	narrower
deachtóir	noun	duine a riailíonn gan chomhairle ó éinne eile.	rialtóir uilechumhachtach	exact
cúlchaint	noun	caint mar gheall ar duine i ngan fhios dó nó dí.	caint faoi dhuine taobh thiar dá chúl	exact
frog	noun	ainmhí beag amfaibiach le dath glas air de ghnáth.	ainmhí beag gan eireaball a mhaireann gach re seal ar talamh agus in uisce	exact
mearcair	noun	dúil cheimiceach le h-uimhir adamhach 80 agus siombal Hg. miotal nimhneach le dath airgid é a bhíonn ina leacht ag teocht seomra.	miotal geal leachtach a úsáidtear i mbaraiméadair agus i dteirmiméadair, airgead beo	narrower
brionglóid	noun	físeanna a chruthaítear in aigne an duine agus ainmhithe eile agus iad ina gcodladh.	rud a shamhlaítear do dhuine trína chodladh	exact
gluaisrothar	noun	feithicil le dhá roth agus inneall.	rothar trom a thiomáintear le hinneall	exact
tafann	noun	An fhuaim a dhéanann madra lena bhéal.	an glór a dhéanann gadhar, go mór mór sa tseilg	exact
míorúilt	noun	tárlúint do-chreidte a mhaítear cúis osnádúrtha a bheith leis go minic.	rud nó ócáid iontach nach bhfuil míniú saolta air	exact
ispín	noun	saghas bia déanta as feoil, muiceoil de ghnáth.	feoil mhionaithe agus spíosraí tríthi agus í dingthe isteach i máilín de scannán ainmhíoch	broader
trealamh	noun	Na rudaí atá riachtannach chun aidhm éigin a chur i gcrích.	fearas, gléas, feisteas	related
cú	noun	ainmhí, ball den rang Canis atá ceansaithe ag an duine leis na mílte bliain.	madra ard seang a úsáidtear chun cúrsála agus rásaíochta	broader
tuíodóir	noun	duine a chuireann díonta tuí ar thithe mar ghairm.	duine a chuireann tuí ar thithe	exact
ceo	noun	saghas aimsire ina bhfoirmíonn scamall tiubh gar don talamh.	dada, faic	none
ceo	noun	rud.	dada, faic	related
duán	noun	orgán in ainmhithe a dhéanann scagadh ar an bhfuil chun é a ghlanadh agus a thairgeann fual ón bhfuíoll-ábhar.	ceann de dhá fhaireog ar dhá thaobh an droma	narrower
duán	noun	trealamh iascaireachta, déanta as miotal de ghnáth, bíonn sé cuartha le bior air a ghreamaíonn i mbéal an éisc.	ceann de dhá fhaireog ar dhá thaobh an droma	none
duánaí	noun	duine a dhéanann iasciareacht le slat agus dorú.	duine a iascann le duán	exact
cloigeann	noun	An chuid den chorp os cionn barr na scórnaí.	ceann	exact
mealbhóg	noun	mála beag.	mála beag, sparán	exact
dúghorm	adjective	Ar dhath idir dubh agus gorm.	dorcha gorm	exact
flichshneachta	noun	meascán de shneachta agus báisteach.	fearthainn agus sneachta tríthi (Deirtear flichne leis freisin)	exact
bréagriocht	noun	Aon rud a chaitheann duine nó a chuirtear ar rud chun a fíor-chuma a cheilt.	cuma bhréige ar rud nó ar dhuine chun nach n-aithneofaí é	exact
aigeanta	adjective	(litríocht) Nádúrtha.	anamúil	none
aigeanta	adjective	(litríocht) Nádúrtha.	beoga, meanmnach	none
aigeanta	adjective	Anamúil, beoga, meanmnach.	anamúil	none
aigeanta	adjective	Anamúil, beoga, meanmnach.	beoga, meanmnach	exact
otharcharr	noun	gluaistéan chun daoine tinn nó gortaithe a iompar chun na hospidéile.	carr speisialta chun othair a iompar	exact
liamhás	noun	Saghas muiceoil.	ceathrú muice arna sailleadh (réitithe le hithe)	broader
muiceoil	noun	feoil mhuice.	feoil mhuice (úr nó saillte)	exact
codán	noun	uimhir dearfach níos lú na haon	cuid den iomlán, ar nós leath () nó ceathrú ()	exact
céatadán	noun	codán cuirthe san fhoirm go bhfuil an t-ainmneoir cothrom le céad.	ráta faoin gcéad a scríobhtar mar %	exact
gadaí	noun	duine a ghoideann rudaí.	duine a bhíonn ag goid	exact
imreasc	noun	an chuid daite den súil.	an chuid dhaite den tsúil	exact
claí	noun	structúr a dheighleann paistí talún óna chéile.	balla cré nó cloch thart ar ghort	exact
freagra	noun	Rud ráite, scríofa, nó déanta ar ais mar fhreagairt ar cheist, litir, beannú. Catagóir:Bríonna de dhíth	caint ar ais de thoradh ceiste	broader
freagra	noun	Rud ráite, scríofa, nó déanta ar ais mar fhreagairt ar cheist, litir, beannú. Catagóir:Bríonna de dhíth	réiteach, fuascailt	none
siopa	noun	foigneamh ina ndíoltar earraí.	teach nó seomra a ndíoltar earraí leis an bpobal ann	exact
siopa	noun	foigneamh ina ndíoltar earraí.	(mar ) ceannaithe i siopa	related
toradh	noun	An cuid de phlanda ina bhfaightear na síolta, bíonn siad inite agus milis go minic.	meas, barr	none
toradh	noun	An cuid de phlanda ina bhfaightear na síolta, bíonn siad inite agus milis go minic.	rud a thagann as rud eile	none
toradh	noun	An cuid de phlanda ina bhfaightear na síolta, bíonn siad inite agus milis go minic.	aird, beann, aire	none
leithscéal	noun	. Catagóir:Bríonna de dhíth	cúis le rud a dhéanamh nó gan a dhéanamh	none
leithscéal	noun	. Catagóir:Bríonna de dhíth	pardún	none
leithscéal	noun	. Catagóir:Bríonna de dhíth	sampla bocht (de rud)	none
bacach	noun	duine go bhfuil máchail ar a chorp.	ag siúl go deacrach le cos ghortaithe nó chraplaithe	related
bacach	noun	duine go bhfuil máchail ar a chorp.	easpach (leithscéal bacach)	none
áis	noun	. Catagóir:Bríonna de dhíth	gléas, gaireas, fearas, gar	none
áis	noun	. Catagóir:Bríonna de dhíth	saoráid	none
dealbh	noun	saothar ealaíne trí-thoiseach greanta ó ábhar crua ar nós cloch nó miotal.	bocht	none
dealbh	noun	saothar ealaíne trí-thoiseach greanta ó ábhar crua ar nós cloch nó miotal.	lom	none
dealbh	noun	saothar ealaíne trí-thoiseach greanta ó ábhar crua ar nós cloch nó miotal.	(le haimsir) gruama	none
caisleán	noun	foirgneamh cosainteach tógtha as cloch ina maireadh daoine cumhachtacha sna mean-aoiseanna.	teach mór daingean faoi bhallaí láidre cloiche agus thúir	narrower
caisleán	noun	foirgneamh cosainteach tógtha as cloch ina maireadh daoine cumhachtacha sna mean-aoiseanna.	pálás tí, cúirt	none
cipín	noun	Píosa tannaí adhmaid le ceimicí ar an bior a úsáidtear chun tine a lasadh.	bata beag	none
cipín	noun	Píosa tannaí adhmaid le ceimicí ar an bior a úsáidtear chun tine a lasadh.	blúire beag tanaí adhmaid chun tine etc.	narrower
cipín	noun	Píosa tannaí adhmaid le ceimicí ar an bior a úsáidtear chun tine a lasadh.	aon ní cosúil le cipín	none
gal	noun	uisce i bhfoirm gáis. Cruthaítear gal nuair a théitear uisce os cionn 100 céim Celcius.	scamall geal a éiríonn as uisce beirithe	related
gal	noun	uisce i bhfoirm gáis. Cruthaítear gal nuair a théitear uisce os cionn 100 céim Celcius.	toit ag éirí cosúil le gal as sop lasta nó tobac etc.	none
gal	noun	uisce i bhfoirm gáis. Cruthaítear gal nuair a théitear uisce os cionn 100 céim Celcius.	puth the ghaoithe	none
gal	noun	uisce i bhfoirm gáis. Cruthaítear gal nuair a théitear uisce os cionn 100 céim Celcius.	fiuchadh fola, teas troda, crógacht	none
gal	noun	uisce i bhfoirm gáis. Cruthaítear gal nuair a théitear uisce os cionn 100 céim Celcius.	éileamh	none
gal	noun	uisce i bhfoirm gáis. Cruthaítear gal nuair a théitear uisce os cionn 100 céim Celcius.	taom, racht	none
meirg	noun	Ábhar a fhágtar ar dhromchla miotail, iarann ach go háirithe, nuair a chreimeann an aimsir iad.	coirt dhonn chreimneach a thagann ar iarann le taisleach	exact
meirg	noun	Ábhar a fhágtar ar dhromchla miotail, iarann ach go háirithe, nuair a chreimeann an aimsir iad.	cancar, crostacht	none
lann	noun	Stiall tannaí, déanta as miotal de ghnáth, le faobhar géar air chun rudaí a ghearradh.	pláta, painéal	none
lann	noun	Stiall tannaí, déanta as miotal de ghnáth, le faobhar géar air chun rudaí a ghearradh.	gainne éisc	none
lann	noun	Stiall tannaí, déanta as miotal de ghnáth, le faobhar géar air chun rudaí a ghearradh.	bléid scine, claímh etc.	exact
stair	noun	Cur síos ar an t-am atá caite.	cuntas ar an saol atá caite	exact
stair	noun	Cur síos ar an t-am atá caite.	scéal, tuairisc, cur síos	narrower
stair	noun	Cur síos ar an t-am atá caite.	cáil, clú	none
sciathán	noun	Structúr a thugann cumas eitilte d'ainmhithe áirithe, d'éin mar shampla.	ceann den dá ghéag a n-eitlíonn éan leo	broader
sciathán	noun	Structúr a thugann cumas eitilte d'ainmhithe áirithe, d'éin mar shampla.	géag duine	none
sciathán	noun	Structúr a thugann cumas eitilte d'ainmhithe áirithe, d'éin mar shampla.	cliathán	none
sciathán	noun	Structúr a thugann cumas eitilte d'ainmhithe áirithe, d'éin mar shampla.	blúire	none
cló	noun	scríbhneoireacht a ghinneadh go meicniúil nó go leictreonach.	ceansú, smachtú	none
cló	noun	scríbhneoireacht a ghinneadh go meicniúil nó go leictreonach.	taithí, cleachtadh	none
nimh	noun	Aon substaint a dheanann dochar do rudaí beo nuair a inghabhann siad é.	aon substaint a d'fhágfadh dona nó marbh thú ar í a shlogadh nó a thógáil isteach sa chorp	exact
nimh	noun	Aon substaint a dheanann dochar do rudaí beo nuair a inghabhann siad é.	goimh, binb, gangaid	none
leid	noun	Cabhair i bhfocail nó comharthaí.	oscailt bheag ar scéal le leathfhocal	none
leid	noun	Cabhair i bhfocail nó comharthaí.	nod, spléachadh	none
leid	noun	Cabhair i bhfocail nó comharthaí.	gaoth an fhocail	none
droichead	noun	structúr chun abhainn a threasnú.	bóthar nó rud mar é thar abhainn nó thar bhóthar eile	narrower
droichead	noun	structúr chun abhainn a threasnú.	stáitse an chaptaein ar long	none
droichead	noun	structúr chun abhainn a threasnú.	an chuid chnámhach den tsrón	none
béim	noun	Nuair a aibhsítear rud, deirtear go bhfuil béim curtha air.	bíoma	none
béim	noun	Nuair a aibhsítear rud, deirtear go bhfuil béim curtha air.	an bíoma i meá	none
béim	noun	Nuair a aibhsítear rud, deirtear go bhfuil béim curtha air.	tochta, seas	none
rún	noun	eolas a choiméadtar faoi cheilt.	mistéir	none
rún	noun	eolas a choiméadtar faoi cheilt.	scéal nach bhfuil a fhios ach ag duine amháin nó ag fíorbheagán daoine	related
rún	noun	eolas a choiméadtar faoi cheilt.	beartú, intinn	none
rún	noun	eolas a choiméadtar faoi cheilt.	tairiscint fhoirmiúil os comhair cruinnithe	none
rún	noun	eolas a choiméadtar faoi cheilt.	grá geal, leannán	none
rún	noun	ábhar atá le plé in imeacht.	mistéir	none
rún	noun	ábhar atá le plé in imeacht.	scéal nach bhfuil a fhios ach ag duine amháin nó ag fíorbheagán daoine	none
rún	noun	ábhar atá le plé in imeacht.	beartú, intinn	none
rún	noun	ábhar atá le plé in imeacht.	tairiscint fhoirmiúil os comhair cruinnithe	exact
rún	noun	ábhar atá le plé in imeacht.	grá geal, leannán	none
crios	noun	Ball éadaí a cheanglaítear timpeall an bhásta chun na brístí a choiméad in airde.	stiall leathair nó éadaigh etc. a chaitear thart faoin gcoim, beilt	exact
crios	noun	Ball éadaí a cheanglaítear timpeall an bhásta chun na brístí a choiméad in airde.	ceann de chúig limistéar mhóra an domhain atá rianaithe de réir teochta	none
fadhb	noun	Staid go bhfuil sé deachair teacht ar réiteach air.	fadharcán, cnapán	none
fadhb	noun	Staid go bhfuil sé deachair teacht ar réiteach air.	cruacheist	related
suíochán	noun	Píosa troscáin ar a suítear.	ball troscáin le suí air	exact
suíochán	noun	Píosa troscáin ar a suítear.	seisiún, suí	none
suíochán	noun	Píosa troscáin ar a suítear.	suíomh, staidéar	none
leagan	noun	foirm ar leith de rud gur féidir mórán foirmeacha eagsúla bheith air, mar shampla. foirm ar leith de téacs.	an bonn a bhaint ó rud	none
leagan	noun	foirm ar leith de rud gur féidir mórán foirmeacha eagsúla bheith air, mar shampla. foirm ar leith de téacs.	caitheamh, iomrascáil	none
leagan	noun	foirm ar leith de rud gur féidir mórán foirmeacha eagsúla bheith air, mar shampla. foirm ar leith de téacs.	ísliú	none
leagan	noun	foirm ar leith de rud gur féidir mórán foirmeacha eagsúla bheith air, mar shampla. foirm ar leith de téacs.	cur síos, cur in áit	none
leagan	noun	foirm ar leith de rud gur féidir mórán foirmeacha eagsúla bheith air, mar shampla. foirm ar leith de téacs.	gearradh	none
leagan	noun	foirm ar leith de rud gur féidir mórán foirmeacha eagsúla bheith air, mar shampla. foirm ar leith de téacs.	cur	none
leagan	noun	foirm ar leith de rud gur féidir mórán foirmeacha eagsúla bheith air, mar shampla. foirm ar leith de téacs.	claonadh, lé	none
caochán	noun	mamach beag ón bhfine Talpidae a thoclaíonn faoin talamh.	duine nó rud caoch	none
caochán	noun	mamach beag ón bhfine Talpidae a thoclaíonn faoin talamh.	ainmhí beag faoi thalamh a bhfuil súile beaga agus fionnadh mín air	narrower
toirneach	noun	Cineál aimsir, an torann a ghinntear nuair a théitear aer go h-an tapaidh de bharr tintreach.	fothram trom nó leanúnach san aer tar éis tintrí	exact
toirneach	noun	Cineál aimsir, an torann a ghinntear nuair a théitear aer go h-an tapaidh de bharr tintreach.	cuthach feirge	none
sos	noun	am in a dtógtar brise ó ghníomhaíochtaí.	scíth ó shaothar de chineál ar bith, faoiseamh, reasta	exact
sos	noun	am in a dtógtar brise ó ghníomhaíochtaí.	malairt soláthair	none
ualach	noun	rud atá deachair iompair.	rud le hiompar, a oiread agus is féidir a iompar in aon bheart amháin, muirear	related
ualach	noun	rud atá deachair iompair.	scata	none
ceapaire	noun	Cinéal bia a dhéantar tré bia eile, feoil agus glasraí mar shampla, a chur idir dhá slisne aráin.	aon rud atá ceaptha nó cumtha go deas	none
ceapaire	noun	Cinéal bia a dhéantar tré bia eile, feoil agus glasraí mar shampla, a chur idir dhá slisne aráin.	dhá phíosa aráin agus bia éigin eile eatarthu	exact
barr	noun	An chuid is airde de run ar bith.	gob, pointe	none
barr	noun	An chuid is airde de run ar bith.	an pointe is airde, mullach	exact
barr	noun	An chuid is airde de run ar bith.	an pháirt uachtarach	none
barr	noun	An chuid is airde de run ar bith.	uachtar	none
barr	noun	An chuid is airde de run ar bith.	rud a fhásann ar bharr talún	none
barr	noun	An chuid is airde de run ar bith.	toradh	none
barr	noun	An chuid is airde de run ar bith.	breis	none
barr	noun	An chuid is airde de run ar bith.	bua	none
barr	noun	An chuid is airde de run ar bith.	deireadh	none
barr	noun	Aon phlanda a fhásann feirmeoir mar bhia.	gob, pointe	none
barr	noun	Aon phlanda a fhásann feirmeoir mar bhia.	an pointe is airde, mullach	none
barr	noun	Aon phlanda a fhásann feirmeoir mar bhia.	an pháirt uachtarach	none
barr	noun	Aon phlanda a fhásann feirmeoir mar bhia.	uachtar	none
barr	noun	Aon phlanda a fhásann feirmeoir mar bhia.	rud a fhásann ar bharr talún	related
barr	noun	Aon phlanda a fhásann feirmeoir mar bhia.	toradh	none
barr	noun	Aon phlanda a fhásann feirmeoir mar bhia.	breis	none
barr	noun	Aon phlanda a fhásann feirmeoir mar bhia.	bua	none
barr	noun	Aon phlanda a fhásann feirmeoir mar bhia.	deireadh	none
tuairim	pronoun	thart ar (tuairim ar chéad, tuairim is chéad; tuairim an ama sin)	pictiúr san aigne, oipineon	none
tuairim	pronoun	thart ar (tuairim ar chéad, tuairim is chéad; tuairim an ama sin)	barúil	none
tuairim	pronoun	thart ar (tuairim ar chéad, tuairim is chéad; tuairim an ama sin)	amhras	none
tiomna	noun	uacht, ceann de dhá phríomhroinn an Bhíobla (an Sean-Tiomna agus an Tiomna Nua).	uacht	none
tiomna	noun	uacht, ceann de dhá phríomhroinn an Bhíobla (an Sean-Tiomna agus an Tiomna Nua).	ceann de dhá phríomhroinn an Bhíobla	exact
tiomna	noun	uacht, ceann de dhá phríomhroinn an Bhíobla (an Sean-Tiomna agus an Tiomna Nua).	eascaine, mallacht	none
tiomna	noun	eascaine, mallacht.	uacht	none
tiomna	noun	eascaine, mallacht.	ceann de dhá phríomhroinn an Bhíobla	none
tiomna	noun	eascaine, mallacht.	eascaine, mallacht	exact
amháin	adverb	Gan níos mó ná sin (ag ithe aráin amháin).	singil, aonair	none
amháin	adverb	Gan níos mó ná sin (ag ithe aráin amháin).	gan níos mó ná sin	exact
polaiteoir	noun	duine atá gafa le poltaitíocht, ach go háirithe duine atá tofa mar bhall den rialtas.	duine arb í an pholaitíocht a ghnó	exact
polaiteoir	noun	duine atá gafa le poltaitíocht, ach go háirithe duine atá tofa mar bhall den rialtas.	ball gníomhach de pháirtí polaitiúil (Fianna Fáil, Fine Gael etc.)	related
aonad	noun	Rud amháin ann féin; caighdeán tomhais. Catagóir:Bríonna de dhíth	rud amháin ann féin	broader
aonad	noun	Rud amháin ann féin; caighdeán tomhais. Catagóir:Bríonna de dhíth	caighdeán tomhais	broader
